Feature_ID	Domain	Phyla	Class	Order	Family	Genus	Species	Confidence
1e2ff70b8e5e59ea7c0b33aae6a35e49	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae	 g__Anatilimnocola	 s__Anatilimnocola aggregata	0.795981389
b13e0532e8ccd543b7bb67d1df3963c4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Berkiellales	 f__Berkiellaceae	 g__Berkiella_A	 s__	0.992428835
d06b8369516adce7e7166730457a0f83	d__Bacteria							0.999989277
5d0db72a561518c53ec4226ceb0a10d0	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999			0.999792217
8809512e22e4b7279673d35995dd38cb	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.999958735
c8b3f8fc90f100b7b3ff46853afbb413	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__	 g__	 s__	0.705473967
ca9b0c17e9c10e8b1f778e0ac8bd8617	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria					0.996961621
1fc5c1c346486507f133fee395d6258d	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__UBA7656	 f__UBA7656	 g__QHVH01	 s__QHVH01 sp003222245	0.999999184
efa18a4580ad3ee2bdd14181144429ed	d__Bacteria	 p__Bdellovibrionota_C	 c__UBA2361	 o__UBA2361	 f__RFPC01	 g__RFPC01	 s__	0.999999348
2787ab7baa0950d5b68986083955cbda	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales				0.851896421
c583acba23e0d1e20a99345a87263056	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Chloroflexales_407288	 f__Roseiflexaceae	 g__Kouleothrix	 s__Kouleothrix aurantiaca	0.912563323
7962034a9ca5b494c7cf29c3064d1e84	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01		0.993998968
9704053f0e4627a4f88fa55763d89bfe	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__IMCC26256	 f__PALSA-555	 g__SHUY01	 s__	0.946742175
221a7dfc6121067c697c3c6dd572d4fb	d__Bacteria							0.999999998
2e2588c2cf8e5da39a7e147084fc166e	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Longimicrobiales	 f__RSA9	 g__RSA9	 s__	0.86669777
45173fb8e766a37e540341658ee44660	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Haliangiales_463188	 f__Haliangiaceae_463188	 g__Haliangium_463188	 s__Haliangium ochraceum	0.999990193
d72e68c678d2d8c7d935311239e5b951	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Longimicrobiales	 f__Longimicrobiaceae	 g__Longimicrobium	 s__Longimicrobium terrae	0.999984111
a051df14a2bcca7291a3a484e99955de	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides_A_392796		0.999593469
d4cb214e8b1441cfc05c4e9b5ce183c1	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__GCF-001939115	 f__GCF-001939115	 g__GCF-001939115	 s__GCF-001939115 sp001939115	0.898651968
beaf8cbc2d697dafc248617f39e7d203	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__70-9			0.930245699
5f6827dc594296dd5ae3ea191864601c	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.998865079
c9cc42fcb31a1451295e75dc06ebea44	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597433	 f__SG8-39	 g__SCGC-AG-212-J23	 s__SCGC-AG-212-J23 sp005881595	0.991353276
e1affa2573c72fc63ec08c6ee89ea978	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_426821	 g__OLB17_426821	 s__OLB17 sp001567505	0.987774043
a938bac6c7ba0f2e05ecd4c98a5a4959	d__Bacteria	 p__Chloroflexota						0.705489078
2abf062fd7bafc0070d72601f02b60ec	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_929731	 g__Flavipsychrobacter_929086	 s__Flavipsychrobacter sp902168085	0.941802833
84117f975135ae572b48743bf9ffacc5	d__Bacteria	 p__UBA10199	 c__UBA10199	 o__2-02-FULL-50-16	 f__2-02-FULL-50-16	 g__2-02-FULL-50-16	 s__2-02-FULL-50-16 sp001798715	0.999999997
184d4124edd1489db0d159c7cd702a46	d__Bacteria	 p__Myxococcota_A_473307	 c__WYAZ01	 o__WYAZ01	 f__WYAZ01	 g__WYAZ01	 s__	0.999999348
8d1de5da9cf4814adb7b73415a512fc5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597439	 f__Usitatibacteraceae	 g__Usitatibacter	 s__	0.837874648
5930e382b8f9cfb3325fee579ded1942	d__Bacteria							0.999996802
f64dfae740f6a4de871325943a03aa3e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales_A	 f__Legionellaceae_A			0.999960697
0e50d7b5cdc200c120733202acba4c20	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Paenibacillales	 f__YIM-B00363	 g__Paenibacillus_AE	 s__Paenibacillus_AE antri	0.999907041
f5b5a40b6b6b6d4868f1e8a6a279e24c	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Aggregatilineales				0.866745293
eb68fe1f408bdc4f89d514dd36b4bc05	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae	 g__Gaiella	 s__Gaiella occulta	0.938412129
751035e92787c4174ec0554ec573cbbc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales_616009	 f__Xanthomonadaceae_616009	 g__Pseudoxanthomonas_A_615337	 s__	0.899816587
dbe4febd291c075d3a82c598431c78c8	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5066	 f__	 g__	 s__	0.998415916
8e34d0662bfbb07e1983e81abc4383cd	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae			0.990352636
0c5fe7e5f129c2f53df6c96ddcc0d2d3	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales				0.999449025
698ef02fd80fb8618dac31ed5840f099	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__Tepidisphaeraceae	 g__Tepidisphaera	 s__	1
812c12567b9574bb4ef9cad9bb1ffce6	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Fen-336	 f__Fen-336	 g__WYBL01	 s__	0.999920093
11a313ad1723264c455b2d356c432f1c	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae_405341	 g__Conexibacter		0.842799316
ad6d4235e04d82e84849940219be018f	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae			0.992998207
0fa37ff9a6f71ad0e4745a291c745cfe	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria					0.999999843
b4774cbe3f89e5c3c3152c688f4ab955	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.884620402
2832edcb5b504d08db6cb4b96ce8a217	d__Bacteria	 p__Eremiobacterota	 c__Xenobia	 o__Xenobiales	 f__Xenobiaceae	 g__Xenobium	 s__Xenobium sp012799975	0.999997205
a16c62ac9c0a5b0a18615ab2621fea7c	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__Prosthecobacter	 s__	1
7a4275c628a7f5cd09c114bf5335115a	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Micromonosporaceae	 g__Actinoplanes	 s__Actinoplanes cyaneus	0.977915532
b260024f11a7d77d4f03e5ca2e239860	d__Bacteria							0.935298762
cdecf7c51f8f77027076d7fa6d107b89	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales	 f__JACDCH01	 g__VFJN01	 s__VFJN01 sp009694375	0.889539801
71d9b78b360f358c03355198df148ae0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Brevundimonas		0.999976771
85d9e2b069dc46d9159731128102095a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_966727	 g__Terrimonas_941540	 s__	0.990856822
d0fc27f3a6bb773fdb42889fe11d45e8	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Planctomycetales	 f__UBA10511	 g__UBA10511	 s__	0.999355706
8e68557988c5c566b5c188eac7777566	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__SM1A02	 g__CAADGA01		0.99503803
9a5844e8df2f5ca293aeda5b9c39c290	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales				0.990479386
b25f0a44467164cfe764eff91266a56c	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Clostridiales	 f__Clostridiaceae_222000	 g__Clostridium_J		0.970224333
cb98502eaff14c15890c6cff67da2537	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.978379561
f0acaca602d13b45700db1bef6c2b501	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01	 s__	0.98519087
5a37aea20d279af5559e5d14e92b816f	d__Bacteria	 p__Hydrogenedentota	 c__Hydrogenedentia	 o__Hydrogenedentiales	 f__CAITNO01	 g__SLFT01	 s__	0.809332405
3f20ac28f5631bd592768df08b01b6e8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597441	 f__Neisseriaceae_563222	 g__	 s__	0.999999986
6bfd9c606eda2eac01cd446064961f4b	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__Tepidisphaeraceae	 g__UBA2421	 s__	0.999957464
1f0b75bd9a6e7bf8b7e8484d39109628	d__Bacteria	 p__Methylomirabilota	 c__Methylomirabilia	 o__Rokubacteriales	 f__	 g__	 s__	0.999995814
ced9fe809e71dcda2331bb6d8fe64e7e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales_A	 f__Legionellaceae_A			0.999994982
dd29eb3d1c0516d0da5ff88536c296bd	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cytophagaceae	 g__Cytophaga	 s__	0.999999993
30025b80dc48d367e5002908b7980126	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_929731	 g__	 s__	0.999999998
fbf86ea1c4256070a5bd00534e863814	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__Gemmata	 s__	0.99882479
855d5ef31fa5950261d055ee8d32792f	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA1547	 g__UBA6175	 s__	0.890220303
e2ca2b97a1a48a3446ef16913783d285	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides_A_392796		0.963032125
cbe594377070224ab3f9482bc3932917	d__Bacteria	 p__Chloroflexota	 c__Dehalococcoidia	 o__UBA2979	 f__UBA2979	 g__RBC038	 s__RBC038 sp902827055	0.999893025
8cf8ed7223b8657ab4ecd1f120a3337c	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_433871	 g__PSRF01	 s__PSRF01 sp002427845	0.999714089
fc46235ed3fab5d4e1600312cfc1025d	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Haliangiales_463188	 f__Haliangiaceae_463188	 g__Haliangium_463188	 s__Haliangium ochraceum	0.996897815
66bf178155e755f0198b039e6179bdd5	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.994150687
d136084b828231bfd8633c39334f3629	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__Polyangiaceae			0.989265288
9d94b2a84a70fed10c061f0bf0d2c650	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.999974342
f7e0549d4951c1eed61c630d4eae309b	d__Archaea	 p__Thermoproteota	 c__Nitrososphaeria_A	 o__Nitrososphaerales	 f__Nitrososphaeraceae			0.999999982
5785947c6e05424c39f42234932a4dca	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales	 f__UBA8139	 g__Rhabdothermincola	 s__Rhabdothermincola sediminis	0.713561187
570f77c8023a1a10293ed28f9413708d	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales_877923	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Flavobacterium sp012911565	0.958836788
5ef03dcff360972159d54496f49429c8	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Fen-336	 f__Fen-336	 g__WYBL01	 s__WYBL01 sp011526565	0.987883619
dbe3fd9f3c886da1636b3e013ec999ff	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5704	 f__UBA5704	 g__	 s__	0.995042794
70541a833517b10033d45b3cf2abc766	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__Sandaracinaceae	 g__Sandaracinus	 s__Sandaracinus amylolyticus	0.999664293
0b5292675effc7d7cc804ef64c5cb936	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__	 g__	 s__	0.999999934
e8feee0b555c2e75fa31a5b63c954e47	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Longimicrobiales	 f__Longimicrobiaceae	 g__Longimicrobium	 s__Longimicrobium terrae	0.999987446
b84b6e3d517d12bb1d60eec1e6c7afd5	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__	 g__	 s__	0.999997815
82404d340b9436c7c3b1814458e567ab	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.999977832
6c89bef91e1b653481ecb7d77a6c17f3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__AKYH767-A	 f__2013-40CM-41-45	 g__QQVM01	 s__QQVM01 sp004295015	0.999987269
7a105ffd24a71f53ca3feab251beb643	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Mycobacteriaceae	 g__Corynebacterium	 s__Corynebacterium diphtheriae	0.837036307
7280b146a16f6fdd4f27eeb89df7eaeb	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_473294	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Ga0074137	 s__Ga0074137 sp001464715	0.999999981
5f43ea31cc7dc6c5bb513958783140c4	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__	 g__	 s__	0.97079604
7e2fff974c99af6461d76441638f127c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597437	 f__Casimicrobiaceae	 g__VBCG01	 s__VBCG01 sp005881895	0.999795133
4782a9bbf4777db130de5f41b7cfefd5	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__SCN-69-37	 g__SCN-69-37	 s__SCN-69-37 sp001724025	0.99473176
dddd634449075ff5f111b22e00042881	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA10212	 g__	 s__	1
671cd98a997d56107a87fbdb16c4cc05	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__Zavarzinella	 s__Zavarzinella formosa	0.999985708
023d09f0f4456d001755c3ae52292d36	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__VFJQ01	 s__VFJQ01 sp009885995	0.999988213
bbeb647ec1a0e8264fcaae04f931d003	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Actinomycetaceae	 g__Pauljensenia		0.99983896
f46e25b7ac400f84b1409167d632f812	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae			0.995619023
7ed42e1ee37352fb5cc9e140b5c76b61	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__AKYH767	 f__2-12-FULL-35-15	 g__2-12-FULL-35-15	 s__2-12-FULL-35-15 sp001769385	0.999989848
fdedd4a94ddf520e8de869a8a01ac8f6	d__Bacteria							0.99999973
f67a1353b38682da98822ce6cfbe2b5b	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Opitutales	 f__Opitutaceae	 g__IMCC26134_A	 s__IMCC26134_A sp000972765	0.709519528
0f6f38be06be859dbf659817a2b520db	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Geodermatophilaceae	 g__Modestobacter		0.8319745
6ad963fd4f0d2a74400e1a23e06893f8	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__JAABRT01	 s__JAABRT01 sp011390935	0.864197652
b31c7b57821e4e79a5037e49934964a0	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Aggregatilineales	 f__J027	 g__JAAUUD01	 s__JAAUUD01 sp012031655	0.858542693
a3fe6c2eb9af9e6d4ecd86a180121c4a	d__Bacteria	 p__Patescibacteria	 c__UBA1384	 o__UBA1384	 f__DTJR01	 g__DTJR01	 s__DTJR01 sp011333785	0.954407661
8a3063b6416232853fd3e6285a931546	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__	 g__	 s__	0.999609724
14efc580f4127879f4419a1fa414af98	d__Bacteria							0.999999996
1b1b97e7e7ca25cf3d481667e7b1194f	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Pseudonocardiaceae	 g__Lentzea		0.718820062
7121e7c87f38127e3abab4395f3c5047	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Sporichthyales	 f__Sporichthyaceae	 g__Sporichthya	 s__Sporichthya polymorpha	0.939265667
682270b6830dd7107ee2e9a2fc03218f	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Thermomicrobiales	 f__	 g__	 s__	0.992059822
eada0c5f94692561bca63583542ece88	d__Bacteria							0.999999999
ca429878cc88c55c9917222720357008	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales_616009	 f__Xanthomonadaceae_616009	 g__Arenimonas_613591	 s__Arenimonas daechungensis	0.753430307
d6234dc0e99b554e5e6f76359ec8cde5	d__Bacteria	 p__Firmicutes_A						0.99750408
a819393aeeb414f0fdd8a24dd74d390a	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__VXMN01	 f__VXMN01	 g__VXMN01	 s__VXMN01 sp009841055	1
e394aee178a78b60cc7c2b8c20ef014f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micropepsales	 f__Micropepsaceae	 g__	 s__	0.999999998
ba5245fe5d30ad2a9cd79f1e9fcefe9c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria					0.986745904
47f101130414c8493341007c4708e640	d__Bacteria							0.999999854
93962ef999e18abae2d9ddde6a3b258f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_929731	 g__Flavipsychrobacter_929086	 s__Flavipsychrobacter sp902168085	0.979970726
3579b621c4264c4fad2868b3fde25d1e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cyclobacteriaceae_900466	 g__Chryseotalea	 s__	0.999977433
018110339180c22f161194de6dd64e72	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__AG11	 s__	0.999994536
fb552aeef02d9923e9443869e5af2bf3	d__Bacteria	 p__Eisenbacteria	 c__RBG-16-71-46	 o__RBG-16-71-46	 f__RBG-16-71-46	 g__RBG-16-71-46	 s__RBG-16-71-46 sp001780165	0.994876383
ecbeb731913262708393a1aadcd1ec9d	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__	 s__	0.999999375
fe80828ac16e58be7276ceae29257dbf	d__Bacteria	 p__Acidobacteriota						0.992873232
d0d9b8be077faec83e9c8040e9e08553	d__Bacteria							0.999999222
fc8816608853e40360dfe639019fe80c	d__Bacteria	 p__Cyanobacteria	 c__Sericytochromatia	 o__UBA7694	 f__UBA7694	 g__GCA-2770975	 s__GCA-2770975 sp002783405	1
23b0d982d0251d5c2c8fac49e3624f7c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae			0.999245223
dce06f0e6d7fa8a3dfc62508269a85bd	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Parviterribacteraceae	 g__Parviterribacter	 s__Parviterribacter kavangonensis	0.998968519
86070dff65e5ec0f0288693cb17fe44b	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Lacipirellulaceae	 g__Lacipirellula	 s__Lacipirellula parvula	0.843761457
d0e98ec62505e0806eed9d6030f5af0d	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__Chthoniobacter flavus	0.915501317
2c1ac5c9468aa37bb0b820122d198202	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Beijerinckiaceae			0.96476986
354e23e52bc8bc45e672698df61af6fb	d__Bacteria	 p__Chloroflexota	 c__Dehalococcoidia	 o__FW602-bin16	 f__FW602-bin16	 g__FW602-bin16	 s__FW602-bin16 sp004297765	0.981449514
3becbceba0139e588d1ac22bae366523	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Xanthobacteraceae_503485			0.997982173
50e1a4e451c7e19cd41c5aef75377ebe	d__Bacteria							0.999998765
d326e2eb5b138de9151f5a46fcde347a	d__Bacteria	 p__Actinobacteriota						0.700221185
b5407750a30be36a6411602bb0f97df0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium_485351		0.801029391
c79f28a78b975754afc788b9858871bf	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae			0.999999805
b40b63ef490a89b9040639afa66e9306	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.98073423
aaae3ad3909d8a0c396f20f5084a18c9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597437	 f__Casimicrobiaceae	 g__VBCG01	 s__VBCG01 sp005881895	0.99535747
91f2f8d33cf8a0d7128d6787067587dc	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Micromonosporaceae	 g__Actinoplanes		0.994927136
14c4c65f9ee0c41a17cf758665570864	d__Archaea	 p__Thermoplasmatota	 c__Thermoplasmata_1773	 o__RBG-16-68-12	 f__RBG-16-68-12	 g__EA-19	 s__EA-19 sp005878955	0.723816068
071420d44f6e37becf2c1cc9dbde08ee	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA4665	 g__PMNU01	 s__PMNU01 sp002952755	0.998326206
9afa54478c06772bcbfee4ee37440021	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597441	 f__SG8-41	 g__UBA5216	 s__UBA5216 sp902825845	0.99972943
14f718938958d989402901c3ce76521a	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__Gemmatimonas	 s__Gemmatimonas aurantiaca	0.806188703
10e8ab28482a8720bd4ff8412adcc91f	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia					0.908240658
c2f0efe20238d16358021f90b0d3d94a	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Nitriliruptorales	 f__Nitriliruptoraceae	 g__CSBr16-57R1	 s__CSBr16-57R1 sp007116505	0.999999999
b9ec34e02c069a6004327205ed9618fb	d__Bacteria	 p__Planctomycetota	 c__UBA1135	 o__UBA2386	 f__UBA2386	 g__	 s__	0.967975652
14a809de6a12287eb4d7473cf1d1e23c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_966727	 g__Niastella		0.999997412
5d79eee36b4301522354069be791a000	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Lacipirellulaceae			0.999962538
347bcf6490f951c02e809839ae078733	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__OLB9	 s__	0.999999969
b11c4ac79acb13e7874ebffa499e74d9	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae_405341	 g__Solirubrobacter		0.986588932
175321319341ff262b53ffcac7ca0599	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__SbA1	 g__	 s__	0.876570122
89802a1211e9fc0bcb1009237e9226a4	d__Bacteria	 p__Chloroflexota	 c__Limnocylindria	 o__	 f__	 g__	 s__	0.9250132
9f90e88426d059fe8629516910f4d1ba	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales_A	 f__Legionellaceae_A	 g__Legionella_D		0.968080776
c9312f62d9b4a7d07709858dafd8935b	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Chloroflexales_407189	 f__Herpetosiphonaceae_407189	 g__Herpetosiphon		0.99999658
