"asv" "se_Intercept" "se_viable"
"142" "ac548297ae5c1838f4ff5644ec456514" 0.950429682992182 1.21812118814985
"143" "1ae807eaa911eb4fbbf338b5e7df573b" 0.856728657093618 1.28638926413354
"144" "aa5d3df9e9e7788ec8895251080d9cf8" 0.509223496778117 0.561816048533042
"145" "22df7fb7009e07ca021c57372cad626a" 1.09082062594707 1.34145151240228
"146" "fd930b8248b49a590a077680d40a254c" 0.919440651002679 0.991720218920138
"147" "fb2afd27a9e7c79a79f8b235361625fa" 0.918891382183683 1.14934139986948
"148" "ec9b13d62705e56f051b35c9cddd6a31" 0.095501656088149 0.831292248432266
"149" "aee6fd5b28c747dd53d906a10c54edfe" 0.893992072320957 0.945693603218453
"150" "18fa53dd36830141d6b2785332fe6551" 0.946140927561317 1.1198538724514
"151" "e8cfa4c5bdfd2fad37c8d7efd6e9a5d6" 0.401379646191863 0.54117902145618
"152" "e8e2eba26f0f2d091387b81102419b0b" 0.693594989805748 0.749471186457084
"153" "7c3ff1f79e948d57b471f197528edd1a" 1.0411995807911 1.09016092590189
"154" "c815fb88d5d414ca5fa0e52944dc1eee" 0.594866032961507 0.6446522841091
"155" "0f2586d3a03c5c577d9d7f9c6f0e0b6c" 1.00762512161163 1.2333110057101
"156" "09c5e4637f2ebfe80a9169b2b204df66" 0.176346040654174 0.794192338607953
"157" "e1320550e12054657e740dedd0e5e79b" 0.422020192113137 0.523945393138259
"158" "431ed7643c30574c1594edfc31a0aa61" 0.960010136934325 1.23476540595404
"159" "349f0ab34bec9959b6c48147f8a4b050" 0.739519433073579 0.78812382889022
"160" "449cb10fd1fdf9ebe003c490834565b3" 0.766105043006107 0.83164132616728
"161" "8288b331c399ffe8078d19354bf0f67e" 1.03669191629164 1.36932704235037
"162" "b2aefa910bdea2ea89e1f9721078dce2" 0.668427843697283 1.05347652545855
"163" "d7277a321232101be9aaf1700b628128" 0.761136391078121 0.809003680176665
"164" "ee49b2c458b7d8e54d794dac2230aaf1" 0.254340907245141 0.332778970476336
"165" "e86213b522900cedbef6525d6ccd02d2" 0.694016597373486 1.02898096522887
"166" "7033ac0193870528269ac1cf0a184669" 0.65295437790888 0.750528973957969
"167" "f842f2308e785110999292842bb59f69" 0.805736197199448 0.843162741176505
"168" "4ffa98689316842c3e46e38d75cc228e" 0.882619446493002 0.92088658533706
"169" "c51b36e990a0800431cbe41b05ca6d71" 0.838038379324707 0.890179401360568
"170" "0ff8521ae1d336a151940e9b0ae22608" 0.368467421236479 0.498178936961542
"171" "4d2718a6cb2774d782d35b0fb3f43e58" 0.364107315022568 0.843806170248913
"172" "5885499f4696dbd5dc144fd890757f98" 1.08659300330019 1.40792872784746
"173" "ac84a2e2977581e77fe69d9bab27a216" 0.912231581757518 1.13944684202211
"174" "0d7a6aa090ca7c1e5d12f57755507c53" 0.312679593607436 0.546511203758459
"175" "22ff7822594d2b4f44277eff5294cbef" 1.17771767782476 1.50245183051486
"176" "46d037168cf341bfdb227f8803d21a7b" 0.725492537977652 0.826228851858711
"177" "9caf0181bb03820abe0daf1fa2f17005" 0.0986393619883014 0.720553072079428
"178" "568829204293c74189be4e620b58092a" 0.321762679686907 0.825976357318336
"179" "0798dbd6c330d34948f8511523ea31fe" 0.64033940040397 0.961690497252436
"180" "405e91e3b9c3e625f86a378d8fe3da0f" 1.12905194542469 1.175716968916
"181" "0214dffdc5fa3f9885a2877f63f80e59" 0.23978231062352 0.28916897828065
"182" "df60ba91864ca0fccad621f2b94776ca" 0.880053998095414 1.15346927315187
"183" "4da0682cd96d46be3e5bbdf7f320bcb9" 1.00213671783559 1.2692384711301
"184" "dd96606f22f83520866b8f28850d2f50" 1.14175900381084 1.3627272223312
"185" "b30df403ae1bdf86181489a909877f94" 0.648819511450055 0.710241978041122
"186" "4ef5af356668f0bb8c059cb4f7fe1e8c" 0.84654425875381 0.899084392734299
"187" "63d0db67e1a70ca2992098f0b94519e3" 0.740160248293649 0.981222127443553
"188" "16d4a8155e2011c59220a342a49ca87c" 0.56088520360108 0.594611898494331
"189" "b0b7c0a04458cad34f0dc1db4b46a928" 0.786857120891431 0.83224394924702
"190" "a59a4bae99a9a80bd5b145026bb33e86" 0.808332206557973 0.875461165400303
"191" "3401be6b9a0fd990b095ac699fa1ff58" 0.701012932259684 0.828602897905229
"192" "7098a9d7e39d98d72bb9a35ac6a9837a" 0.619492408496442 0.923015846062075
"193" "8d55c58478fd09316afd18f95a6baff5" 0.943825464119813 1.35528410960302
"194" "fbbbf8573ec4f09725dfe31a2bfc0dfe" 0.881918369405478 1.14548869626921
"195" "ba7a7245cb08cbfb6e02841cce87d60d" 0.820983519258969 0.887332260916835
"196" "32f2b4bd4df58097f6f60c50ed3553f9" 0.234313715429713 0.733501826298541
"197" "682c157f3e62293970ae5a1bb731ea26" 0.822513146190571 0.872473811959686
"198" "0b105d1ac59bb8f1e6eb2458077b3dc0" 0.768040700932413 1.21739000772562
"199" "c6116780d994bd7003ecf667bb205f45" 0.770367871162183 0.83240048067199
"200" "b29c5a68546675ccdd159c268cd07d8d" 0.759296939303983 0.815800398052752
"201" "5004e05d7e1995ad25876b8796e8d395" 0.722777703497772 1.00950069252388
"202" "456fe6ddf3e2bd0a8e4ee44a69403abe" 0.241740145851312 0.852810720593442
"203" "a0bf04900323daa34250d87b06b986e6" 0.701927725811174 0.746485738858306
"204" "3af4d38e7d99a5ca946133b87c320cf8" 0.370031196610801 0.424448604201423
"205" "40a9538175df1254bd60331d2f0cf1fc" 0.849388381214306 0.894522074105379
"206" "12e43b71471810b979174778e02bbf7f" 0.682714097031908 1.06571785153739
"207" "750661a1b21a1c079317ec3122ed559a" 0.897099598395621 1.23095352310134
"208" "597ee5fdbb72d52a95cddd2cf81c4ef6" 0.766528594413698 1.03103708712714
"209" "ca641333428b05c0ee24ba76732a5159" 0.533276046299066 0.854522648280323
"210" "e1bd8bca274c4b1222e356d712217441" 0.742586989811862 0.968459822824668
"211" "a62a2c137749da0b410ed30e36114bcc" 0.726195042418225 0.77269016681426
"212" "183b3d91423a443d9099dc0abf980e98" 0.130644303125248 0.217715651214363
"213" "4799b72312775e602d91e25b61777f29" 0.700284410999896 0.974273866117246
"214" "da929655c7d6f91ea19228822c2d1267" 0.998286596098959 1.40090079475107
"215" "2af1f53667a666db3b8ea9733661a4f1" 0.553404890805987 1.05067319247021
"216" "f657ad39b37e25354c76e09eff4652b0" 0.770367871162184 0.823573524747478
"217" "bcd302dbd1d09d4622699cef91c32e9c" 0.279378547398654 0.82679372218023
"218" "185f4b33cdaf8bc34585e00627fbbe9a" 1.01706883677502 1.20725419147408
"219" "d0dbf4b847331de6324ecf0dde4ee8da" 0.232336353163185 0.829779943122448
"220" "011faa47738e3986af15577e61e67135" 0.0986393619883014 0.777014516667692
"221" "07638cb4ea754c90440a502a1a0f4ec2" 0.659869929218526 1.08697864842434
"222" "00404f5c3d46f04005ca301eca590fb3" 0.930303939233744 1.23386803960834
"223" "2d6844beeb071857ad2269a1c6190b97" 0.729562087917895 1.09130648598828
"224" "fe254a42aa086817dc2e1952ca8c7045" 0.972760647226166 1.06485427498865
"225" "e94f45fe33118edb89d22a6cb622c7f1" 0.834220063414604 1.09019617439453
"226" "c703fa941a059015df43bd49ee4c3783" 0.881491749512846 1.1501720657283
"227" "c68b9af6188505e32d0a4de55a162a28" 0.626012222322574 0.971938369344671
"228" "e971fea0a568d0224c068a03749c9df6" 0.846873039171851 0.896295873592686
"229" "d21529a2a934acc2cd860dd30015c8d1" 0.59873789679243 0.678986094458795
"230" "ba3b7fc5a664ece31017f0cbe65b1044" 0.788153187861247 1.08841095848766
"231" "f95029e5a1e54bb43fe12935d7c1caac" 0.89668366519367 1.09410578340897
"232" "26bf298f39cd0598c3c0b27dc8465b33" 0.90495393090727 1.16467144395363
"233" "d2a1ca66d5c6236cc3b3900362dc18eb" 0.994520345501803 1.34241431277387
"234" "5bbcc4e86ffb93c7a6cd2a69637e3bc8" 0.730584665240243 1.09223260523449
"235" "690cd0ff6fc957d963c494de20d50d69" 0.235058383185198 0.950803058044372
"236" "7c0f6eefe9e140abe4beeae797061e31" 1.14210306515186 1.18446059918414
"237" "e77b4c965ea6c076d9449a4719948a91" 0.933718985151373 1.31652386706488
"238" "4a730864dd494e59a485f2cef7e629a1" 0.298270973309857 0.867789066602619
"239" "6fff3ac707f2d859b06eca15a2169bde" 0.500216977108735 0.900727200639606
"240" "2092c3c95ec044a5816c90a1b38a87db" 0.790507747982024 0.885181973398028
"241" "cf45de5a5ffdac9a9850c561a69faabf" 0.929782509926295 1.21375829136644
"242" "216c14f4f1ab78fe6d94af6ad470eb1b" 0.719628588302906 0.779914629083328
"243" "f4fbc75700f983da1498a93e60886559" 0.771449668296177 1.01877418713268
"244" "6231fd1e307a4ee9a4469dd888a74f3d" 0.318990331822231 0.961266771453921
"245" "0f995b24faa7fd071914de1aefaf880a" 0.262111679394733 0.736214534970641
"246" "438357b9c26356aba266a44a62ab827c" 0.670837811828353 0.721091417519373
"247" "b4e168e0751c1ccd83e59149dd3e2429" 0.79916040090799 0.851298563232881
"248" "b922fbc6cb917069d9ad05d7ce4b2a01" 1.16686367933345 1.22319833609808
"249" "afdc750df0bb08b6e454d942731019ea" 0.0986393619883021 0.796418912330735
"250" "5c23fda826a567b7d9d8e8201d5a6588" 0.162921095582818 0.639763417150751
"251" "deed57f64a92b4083300d7f7f163970f" 0.319602618077591 0.367503462384514
"252" "9bb82b7968853747e6b2f7d49df95dc4" 1.01133142480836 1.07466030917339
"253" "e182768739668be0d49fdefc5e8e3411" 0.0986393619883014 0.753130029196129
"254" "473550f4fad9e14b3fd78d7e417bec31" 0.331951230546248 0.925264826666846
"255" "e18c96a20981278cef1528fe37f70929" 0.960612488289298 1.27168576258526
"256" "1801f75051b7c418af024080376bf632" 1.10258582241927 1.33499799558673
"257" "1e67541eef21f094c8d798fd7b900df0" 1.08604059727506 1.13562406023941
"258" "88679a323eea734d5000922c9146e01d" 0.0986393619883027 0.653408502003964
"259" "7383e67e3c37bad3b6acc21175a5f2ac" 0.742927417668421 0.804771711642309
"260" "4ca38f7b622d8547937b32dd0ddb3463" 0.828966917513696 0.882469793617104
"261" "735994b04a3072f658972846a6f58909" 0.0986393619883019 0.243327662327176
"262" "81629582e81b3375972b18a24ec022e0" 0.683245792871409 0.919229321369713
"263" "6d080e12452f9cce975daf45d5f97a36" 0.66881263667519 0.974742832936609
"264" "a5b27210ac7e241a828018ff95b85d9c" 0.320953598956564 0.80296695461954
"265" "650e6f7309830e607f75229117b20764" 0.851088881706268 1.09536032288311
"266" "95ecbee57ca56e438d2f785faa485fad" 0.935100383366266 1.34118264185867
"267" "03eeb7f1526344c0cd10bbbfc3b94372" 0.911851740129151 1.19839384464148
"268" "1eececea8c182aa11ef1d3439216cfc1" 0.784628747892961 1.11655344431324
"269" "c30802e113000a8249c1703046da115c" 0.886832498957785 0.925422983435751
"270" "dfcbdf42722cc7de0a0693b8bd78c1c9" 0.986220831793285 1.42535095502002
"271" "422359527522cb05dcee183e5a36981f" 0.729256969804209 1.00341243950131
"272" "52f3faac3c41891f88aa56226124b7e0" 0.892782997597034 1.18135760529415
"273" "0cd6cb602dc08e9d1c63d4dddc9c5b95" 0.998125092446537 1.05642399468552
"274" "f00411c121d9aee8a6f55d9fc0a759ec" 0.66881263667519 1.03025998392672
"275" "7ebd1eda121ba187e64eb65af96a6b62" 0.813451684013872 0.89003644715937
"276" "aef56b953667818f399b1f33532d3f88" 0.647342738463531 1.04870357486658
"277" "12bf34a18d620aafa33bd40697e09077" 1.06252738594012 1.29792714893043
"278" "1edb8de453ebcf296e36162a6e6888be" 0.911866776352494 1.153119383857
"279" "8f71a9a8060aa494e29b491be1189284" 0.864055914835679 1.05284225395946
"280" "08f21e0e21f8f635d536c1f9053d11fa" 0.246038355774257 0.776353006598172
"281" "8bb3b17bd89a19b8fb8127511d36eed0" 0.778568968908612 0.999022351210283
"282" "056394b50740f7d8d101ce38a7d92ff9" 0.750565403326374 1.11475346905183
"283" "1886becc29b452e460cb30c79f7f8897" 0.664549689493532 0.958808865617866
"284" "be42831588caa14346a2902a0790f9bb" 0.0986393619883019 0.262151115328312
"285" "e251eafd124a1ce7c62f915e50828525" 0.815635299112415 1.08635905514767
"286" "4fd952db1056e1588390cc62e351a2cc" 0.928498138754909 1.2201256494118
"287" "34dc6dadf2c28998cc74d583f169f9d4" 0.739922383268994 1.18387819661141
"288" "c18b3aca4acc44fe5e5822fcc6c957f7" 0.758154283722706 1.04035808299126
"289" "d2d0265f49d92adb0a35b44aa88dc89b" 0.738730664333518 1.07402214211283
"290" "f7b1d570b3db2c07841a539642dd2856" 0.79375928457611 0.91862883794124
"291" "05d48b44261d7432859a0d480ae5d6f6" 0.602076265174741 0.652128707324986
"292" "4b6c2974d9ad4ca8b3f81dcf7e1054f6" 1.05101117617607 1.45124796423897
"293" "ee8b3c1cffc3d03bdd1489dcf4d0c018" 0.412216314809169 0.520986399730322
"294" "0f2d0764c141776f999568525a3722eb" 0.8885520097016 1.10435194865929
"295" "d647045c6d1362d275be511374e2edc0" 0.31563110520045 0.398653383902606
"296" "fffb89cff478ecc13b313516ec721dc0" 0.743114962444073 1.01399977510133
"297" "daac2813ec4defb7cdc75147d26333bc" 0.0974959877630751 0.645820689020563
"298" "c53d15256569bfb8f3eeef18abaa7bf8" 0.0986393619883021 1.13363585974625
"299" "d8d7b0624e5c59feabe7b1f39f4fcf77" 0.789800027219389 1.00829735056087
"300" "505d58cbcf39d99b1c4d2d2edcce5650" 1.23957814580055 1.39941160461331
"301" "38597742f92881ec9034ee60e7955787" 0.922840608765504 0.965847959222793
"302" "071427da716d9006329475e29222124e" 0.84423647037086 0.901210047222702
"303" "e2d4cfa41fe348e0abeeb9057913175c" 0.61051079590848 0.863395788445274
"304" "8225436a09799c409a2f54e2f7b35463" 0.512149677838112 0.903532284223044
"305" "127c5591e63cb7d4ce0c520dc4f7d1c1" 0.917258962340731 1.21192201069589
"306" "67cd0dd1cbcc428e4e0b2d80ea891226" 0.76375057377249 0.805671152852173
"307" "db4a8e3fe4c9fc8547da82ca35d20b2f" 0.781985895791969 0.873778242333084
"308" "d87abb84dc9d44e2c9abaf7431d91492" 0.0986393619883021 0.814346564780784
"309" "090f66af5d0d20a9ba480d6d24121ccb" 0.96971381495553 1.30381453839809
"310" "cd3f752f0d20802d0f55245543d81e49" 0.997737529349426 1.26237187686945
"311" "dae85c99714ddf8f7d3e6277a970ba49" 0.0986393619883008 1.15321972342215
"312" "c5174213be91ce526a127278cd2a575a" 0.75071691412851 1.07923418352944
"313" "8c51d49e5464751efa1ee21926a566c6" 0.891575815567477 1.00359816320303
"314" "d52a536497482242337ba9cadfdf5952" 0.281095944330315 0.700256205173794
"315" "9e1c185cd0252cd2aaf63b71e39d3c83" 0.842011229378282 1.05496462361397
"316" "61d4e7bb5d627de0245bc6ac3bd2d81b" 0.840019522984607 1.1635787012491
"317" "73d1e26efc9030714b2f4f2cc93d229f" 0.367671741976225 0.807309696081043
"318" "cb8769b6e3a5b24a430cd98eddd8c129" 0.766462734073888 1.05342646093324
"319" "4b904a9958b5499283c699cb43dab125" 0.560507072923988 0.611445220971921
"320" "fbbd35429962530f09d8b94d85cd2f96" 0.729843617128822 0.969736679626792
"321" "26c3054acb3e1fc013110260c85d8587" 0.722777703497772 0.81321296153644
"322" "d19c65b0a3448795926a7487f87e29c7" 0.438659850720233 0.809257544371235
"323" "57139f52c6211e74fe74fa027eb2142f" 1.07817452443707 1.46943567489554
"324" "0c9f84ec2463ec7c26f8ae0ec30bf683" 0.953726009613607 1.20691544480741
