"asv" "p_Intercept" "p_viable"
"313" "8c51d49e5464751efa1ee21926a566c6" 0.108996183876467 0.248706016371111
"314" "d52a536497482242337ba9cadfdf5952" 7.61204152283361e-06 4.52549678338088e-05
"315" "9e1c185cd0252cd2aaf63b71e39d3c83" 0.46715221570512 0.720842867629557
"316" "61d4e7bb5d627de0245bc6ac3bd2d81b" 0.335914020415747 0.420736096389685
"317" "73d1e26efc9030714b2f4f2cc93d229f" 0.00142879071431688 0.482553499943018
"318" "cb8769b6e3a5b24a430cd98eddd8c129" 0.119287999284089 0.169999735833625
"319" "4b904a9958b5499283c699cb43dab125" 0.467704767291574 0.943790630621611
"320" "fbbd35429962530f09d8b94d85cd2f96" 0.277750802346152 0.0100710331714551
"321" "26c3054acb3e1fc013110260c85d8587" 0.298897935266378 0.194208827914978
"322" "d19c65b0a3448795926a7487f87e29c7" 0.0131024597663296 0.643211613462701
"323" "57139f52c6211e74fe74fa027eb2142f" 0.701482825564684 0.434556557233584
"324" "0c9f84ec2463ec7c26f8ae0ec30bf683" 0.662242370110415 0.582462177108423
"325" "0c586540880951408dcf7738f45bc6d1" 2.23932128165011e-57 0.971434551718082
"326" "1781d314b0fc81ec3ff4651c306a895b" 0.32911717598269 0.386033530476539
"327" "6b597ae3e0bc34383b81089192fac18c" 2.23932128164628e-57 0.941880717248196
"328" "092d37806d56742796a5ba4bc29269d6" 0.912886275840385 0.893024932651669
"329" "221a2f7048cf60eb5d2b2d9230b363ee" 3.89775254952461e-06 5.30883666442833e-05
"330" "5c7cfff27c273b2c705fcac1d39afdf8" 0.822758586637319 0.734191136341318
"331" "b045bd71cc3ba0ff912ae73d4cef3143" 0.0238861575023635 0.636067370283813
"332" "3913d2a55a3d914fa0761a3eb5fd9c26" 0.320127541325777 0.126045824440622
"333" "063b6492aeb17d3f9495c25e55332ab5" 0.636947160679484 0.265973247396804
"334" "d43a605adb4d7a5f22989e0656221028" 0.818521076332554 0.548893369089515
"335" "0bd8b057c6ac446c64f8d80a717c7854" 0.889589700895008 0.360306375800542
"336" "940211ba17ecc3c58952c1c289ade987" 0.834253390274035 0.490718582856973
"337" "015f7bb6cd49b4af283205d8e4644d0f" 0.00125007934256302 0.868411635329444
"338" "f6a7531cfb5d216be908ada391df788a" 0.446693801415762 0.266644994278058
"339" "cb6748bb562e4646e34d641eefcada11" 0.838644959779552 0.713223980308485
"340" "574dbfcbb9235362c3a827d3d384470a" 0.909091880173221 0.0901492419290964
"341" "119eea795d97d0993d93777313bc1eb2" 7.36042081662098e-25 0.000204881757129994
"342" "259db6c214b989fd2c21b4e296e19942" 0.951820038595026 0.531717124318347
"343" "da4e45a984189da1ccde7418d909f659" 0.652948440801896 0.706707790991251
"344" "995ac83d50c9e6ce71c13e3eb3bfcdc5" 0.138452404208127 0.0654090844133634
"345" "84bcc1f8b5e799a0b5fea9519520db9c" 2.23932128165042e-57 2.91854338312296e-11
"346" "6e611b641703c749a036e1cbb49f9aba" 0.233712185602537 0.292716616674057
"347" "c9aea435821b51653cfd1fdf3162bbab" 2.23932128164896e-57 1.34728916665089e-23
"348" "37cb024a4dbdbe048510d48e9802db7a" 0.756094179625883 0.158383084098186
"349" "2aaaf82eff5cd72a2d3cc69e5d4944a9" 2.23932128164966e-57 1.80009313154766e-30
"350" "5d2cfd959cc2b6cde03ddc4c01b6fa83" 0.350872735136745 0.627441799386293
"351" "028125e998421a4673fbc1f005a87536" 0.854214958607378 0.450083131448525
"352" "b33f2bbc19fce2492b911821a32ed2fd" 0.263268644222223 0.629873365955521
"353" "bd91811682d2abf2e80e9fc5ef193bbd" 0.137085149972629 0.277244420005538
"354" "471719b90033c72696482188034bfc84" 1.47362518360212e-18 3.7278416990679e-05
"355" "55019faa7f4fb1269b075eb5fea02403" 0.789755430712629 0.125262607593881
"356" "7054df326361e3d88250d3a55babfdfc" 0.952019713589261 0.405057545392021
"357" "1ce37b287e64d222fbf770fd59e09e0d" 0.864136071296444 0.945080784565258
"358" "0a0e27de670d66b5cb49ad0400e168cf" 0.389223263914906 0.553703614908674
"359" "461d8e0b0cd851f7aecfaae8c7e834df" 0.234901342611826 0.389057372089045
"360" "d4423b0dfb00e482554449041884d1e8" 0.872301293863149 0.798784510406914
"361" "8a305cebcbf04c4869e91d5c973c09c0" 0.40580604113952 0.0714105585386005
"362" "58cd02a54e86b905a97a61d9bfc17ba3" 0.693265440540788 0.222580414153383
"363" "541600a96a149569fb396fd7578b4503" 0.804564239708389 0.476059944972918
"364" "a6d66ad839cc50d93a3fcf73b0c91c48" 0.861860441672917 0.000569450370580192
"365" "1b315eee2956c287ab6e15e60c1825a6" 0.000130580927784731 0.00439747806815721
"366" "ff0574dee7cde5d3a1182a20fa392ab8" 0.69447546094491 0.917918034886182
"367" "ce83393622fc68041124fd32057474d2" 0.806910765874977 0.533989011797547
"368" "c76225da18f5df190cc5d95c71966fbf" 0.1886036069128 0.0547589669505299
"369" "b1208c70b48a6745d9d1830be262ef30" 0.951072067223211 0.347650718025901
"370" "468e77da9dd92de79786771411adbc3b" 0.867278000491271 0.215557891248835
"371" "0182185bedc45e398a24482b20bef706" 0.381320704333838 0.690303039128415
"372" "5627b14befcf129a842f1866cf460025" 0.973433985437454 0.481797416104802
"373" "e7afeda4af65aa6554f701483cae6b40" 0.369133372442228 0.0446338436105448
"374" "759d4eb689fe363c1a0bcccf56b07358" 0.268877587826503 0.132572704025861
"375" "0a7b0da3d81d3cb554cb293583bd857b" 0.278249371408448 0.702386415716938
"376" "1c09c57ee534d22a1804d1fb065318ec" 0.304255341148938 0.429920887008716
"377" "36900f97dc3d328cf52644e92d576588" 0.769377281936722 0.429400184972262
"378" "2c321be84c207512d1873af19a6c2d50" 0.749287697735212 0.688685528603544
"379" "5b7abc8bf8bb2cab8f857e8c99af6754" 0.166249591986018 0.299467983268992
"380" "76255dbd18975e3134388f6a93ed18d1" 0.524660329832505 0.00421996036274716
"381" "41fbc4c07a642bdcf6b6148bbc5179a0" 0.776899041143023 0.324333162949452
"382" "cce0c3eb6eee4b3f2f0b6c5f6fc2504a" 2.23932128165017e-57 5.88940818011243e-06
"383" "93be64a33c9d6d9e00f345b08c037f98" 0.473368310484984 0.768964383435075
"384" "fec36a18658ac67a83836732f6ec7311" 5.98018642170622e-05 0.00156852914228467
"385" "626f395473c86aac3715328352406036" 0.316789553319973 0.648147120078842
"386" "498c8fa0936f905893eaddbbc56fdeea" 0.631201090477399 0.0998441250913229
"387" "e9a302e5b72838416f26e120d2245bd1" 0.404423190861482 0.83864642940877
"388" "f66b5bad0d5903be886d0ea3211c08ad" 0.984789435775298 0.00975725557115658
"389" "6bfbe137c96adeeb70ed908bc8faf055" 2.23932128164634e-57 0.58915634514296
"390" "d6b4b7cee2f004ec25e3f30e4a3d27d6" 0.876884713839378 0.631497550810273
"391" "19a4c357e7d28f042450baf8edbad799" 2.23932128165011e-57 0.118932226751223
"392" "c1ba6063c3a43fe67bc900ae31fad1aa" 0.47545640781164 0.809612628838562
"393" "c0b91a4bccaf63ec6d65083ee4b49013" 0.475688331287625 0.780851913730884
"394" "c2ec0f3ea9c6e1a302fafd539663a38c" 0.355957692688236 0.0034581985315024
"395" "00c211af096b51c6277e1265f256e1ff" 0.286162127286384 0.00552971988835795
"396" "573fb9b8385a6a11429280cd3b1dd47f" 0.16759760786447 0.0276413794028037
"397" "057d74883ee27a20b3006b353a076201" 0.317805572966729 0.00173412361558739
"398" "ac8ab132dbb9cec68f1e13da419b1d29" 0.00142879071431687 0.000431086751913062
"399" "3dff9b3aafce1c2b5e3e145197298f2a" 0.343872467127047 0.171586895860933
"400" "e8294d65d59ecd4bd36b2de467c5e4bc" 0.181995687546812 0.197449812813109
"401" "3fd7fe10397330e4ebe6200e5a9c86fb" 0.115858995384035 0.331007239158731
"402" "c1b961d9fa8c473aabb295b3ce9687d1" 2.23932128164265e-57 0.681821411287697
"403" "15d3b5140ba038e00ce574b76e9202c8" 0.336777226420926 0.653100391445631
"404" "ff81c794293ef12765091350530afad2" 0.57395297159211 0.472771545169522
"405" "f7ce4bd2a74d99ea68350bb0a4365a05" 0.143726087646994 0.00076807082386662
"406" "3adf03558d57c91c3412e60aed93b3af" 0.244462689933448 0.020635167569198
"407" "49a547da29a79786d02f576a34be6eea" 0.0497339931103564 0.69875206208209
"408" "f864774b0e635e1b1a81ff348329bcce" 0.273664891904698 0.0491209815511263
"409" "a6facc90b4326eef8109db25acb11d38" 0.430840899430317 1.43770780466505e-06
"410" "f13a7640696f6cda15c6e1c42b844e7e" 2.23932128165093e-57 3.89731426117502e-17
"411" "9877c0a0fe91ae9c3d1a4f4809705731" 2.23932128164622e-57 0.683729727214243
"412" "798b7be1f58da73fa7a566c49a895109" 0.478399296078599 0.376892253530185
"413" "164db9378ec0409cdb517e09d79d6fcb" 0.729029563458086 0.662725019561132
"414" "69f0863c21ffb4985a0586fdbfbd564c" 0.389965277985043 1.80387726883661e-09
"415" "bf71bde7fd8694a197d2281c0e23142e" 0.744515774085708 0.439688122359841
"416" "85d40c29af3cbb6868471dc1fa08996a" 0.919926523582547 0.800529710066229
"417" "c01e08691e2034d78a00c35041f8963e" 1.36681513409821e-07 1.40773296635266e-08
"418" "292220667ea1495a12116f6ccaea8e71" 0.216476065600636 0.150546216022732
"419" "50ff86811354119cb3b4b34b0ace7bc7" 0.3935735947107 0.000203671438531226
"420" "59dcada1248650654d99cbe8589b37b4" 0.863646143638135 0.638627967102345
"421" "844d7535c6a5258e9c828e7bb85ee1b5" 0.560260245713608 0.220795112814168
"422" "2f6e6565078cfb5e3237c68a3451bbdd" 0.768762928358087 0.198121937753274
"423" "27c83333fe08eb457e8e9f410e6d0155" 2.23932128164258e-57 0.39703159349717
"424" "295fbf0f495366178bf44a492dee5160" 0.22295563321619 0.00902175553505249
"425" "cf32dd68ba9969bc3df10c13ac3d99eb" 0.078039378772629 5.01060169160641e-05
"426" "82d583c5ad49479fc89a0f707bf8e7a7" 0.0354637874492921 0.0139858536562842
"427" "c7cfb2dfa9a70a42058f3f236bcdfa88" 0.48200166983917 0.0662877497220441
"428" "78f9e06be84cc77b6f64546a1b29c133" 2.23932128165017e-57 0.193265140995339
"429" "b2af3ab5d31f6e0388d7e26fcb0b54d0" 2.23932128165074e-57 4.71796877503005e-07
"430" "0f19570d0623d6f18eba81464c4fa69e" 0.404423190861482 0.882286519972068
"431" "31bbe8b7164111cc6b4a75295d107032" 0.808755089186965 0.379236734465405
"432" "782f2367ac806831ed2d5565ad0db413" 0.165512658453402 0.0150286860315504
"433" "7bfc7f72b68f242bddc2aede86c8a494" 2.23932128165023e-57 0.0544995453022383
"434" "2db780488000da98ad86c7f855837152" 0.768043093434376 0.39678870369019
"435" "dbbefc7866d806517739bcc1e40f52a1" 0.165034120267118 0.00136701348437218
"436" "47985610b37ceceee12370001333a747" 0.634007126412167 0.894135328822718
"437" "2955a629308cfc6e21cd3687b61d1398" 0.289029506133886 0.846880114845627
"438" "aed68a8abadd80bac8816b353bcd4538" 0.270166836214439 0.00104674906921889
"439" "54f0bc7fb3111e40985bc16b82467de7" 0.232767626755295 0.668938542599155
"440" "739604365eccc9933fbff2615ac8e449" 0.607364164425773 0.197568550596463
"441" "2bd659d3bbfb4df92f73094fab241d76" 0.940957966443634 0.24564103217747
"442" "3776e43b1d4482c12dd5886221045250" 0.737456767643806 0.200820179771813
"443" "b856dba095745a3c73ff430d38e2c11b" 0.151561677029803 0.000414265530524029
"444" "fa856441386d7293fc1475e5b5be5acf" 0.472020934249876 0.00392500477510702
"445" "662c7e1fdfd6a9e0ed19242acce1ed29" 0.705152545767016 0.230539883950755
"446" "0c5b5f7f07db5fc3b3745ebb1d10ccf7" 2.23932128164258e-57 0.6457819653836
"447" "1a4e10b278fa24a4b529acbc2afebd9c" 0.426355198165536 0.02395690128128
"448" "c1e2dc80dabaf4967f28b190fd8b6e9a" 0.33256933101049 0.000724906154871066
"449" "4d34b6cb86157389afb6c4e9f91bb193" 0.687575096074381 0.456141993769203
"450" "0728a1adde8a3971f0437772889c8d57" 0.7298421067027 0.404424799674019
"451" "16833f09e822bd7ff9937d4511136522" 2.23932128164991e-57 0.398984758490553
"452" "79be006f9427ace0abc35fc4ede7f936" 0.6035441815034 0.0618146694443854
"453" "d139f42d56faa380b591a975cd9055a6" 0.466368536419807 0.351727981464822
"454" "cdb6ee94cda0b44c23e30352de05f848" 0.21929501856607 0.812579982139295
"455" "4aff2d20455b96c0d1b80745bed367b6" 0.151670477713534 0.843694716763344
"456" "68ea1f522b13b4575419a979a862d669" 0.0823886406644752 0.881023683979344
"457" "0244d699282259fe926fb0ffcd109ef3" 0.877433764907426 0.459482573098506
"458" "00866157edf6c548a844bb3088bfacf9" 2.23932128164972e-57 0.412240910149665
"459" "ba4626183c0625c2fc18fcf99e357c91" 2.65387742208277e-18 9.06543703613183e-06
"460" "ddb1bea558f4d23038d3f5acd9869afa" 6.28923671530751e-09 0.513956282828524
"461" "1e524905d3251c4f427362daba73edf7" 0.487860857145935 0.0354868765977182
"462" "4fafe95b65dd85599d9350661e81bec8" 0.418902490417577 0.744005357035194
"463" "25ebbbd07dc2a884d741eafcb9743584" 0.331362221792717 0.0849736649293428
"464" "a7fc9fc850b33856fa234b6fb45e84ac" 0.688661478007467 0.369835846285268
"465" "c54b2cb79cca393d0ecbb203a9ec0040" 0.378301033034205 0.769004560990663
"466" "c6a86bcc85006ef174842b0ea08dbb5e" 0.972004490349664 0.240365885381113
"467" "c42ca97f6d975ff5918114989ad4b692" 0.246167566747917 0.025746173832153
"468" "4393df8c492f76b8f76211c921bc47fd" 0.309658099454563 0.831379731485678
"469" "577c09e44d285f693c86c581446f349c" 2.23932128164622e-57 0.772436087073442
"470" "2dfc0239ac647e6b48ea7d465ec00dab" 0.357591611271237 0.125938427160406
"471" "f8510b1cb497110b59b2594de356664f" 0.0181601238246457 0.144589451602273
"472" "1208e1c9740a3a25fad8a607bb084022" 0.38958721008488 0.408135580517558
"473" "6ed45cd6153aab2501a71ca4ee440d63" 0.847806344567174 0.976135791916971
"474" "7fefaef89a42882fc8b9b90933b4bd6c" 0.430889321221483 0.557037914652983
"475" "5007db88471ff8918a88d00c914b3f94" 0.879933240383325 0.291328190770646
"476" "7b1c20c1c971b5fbb1036d0e82770f9d" 0.79095693254423 0.229004494532495
"477" "04f976e35360ae076e999ed08781f1b9" 0.513120541218334 0.720013387763626
"478" "500dc5d82f9fa569396e2e65db85d201" 6.7420544965635e-05 8.00381010527456e-05
"479" "c62c7dc6196e8273d400cbfe4585fd1b" 0.918459550825867 0.470305007250278
"480" "2b2dfe0d1d7ebcacb09ef599e802b2c6" 0.219761102995328 0.0309579021684929
"481" "0acf6d5f82852d3ebe96fa4ce5d8e24c" 0.3890949806684 0.924690616966267
"482" "7af64b911999bcf570f167fce4226167" 0.433607755617732 0.723759335072769
"483" "2f5347e1efe26013dcfe76797e86dd58" 2.23932128165011e-57 0.386939231447015
"484" "5276b7aa9712dda96d202e66264a566e" 0.0225759059589248 0.950295407925143
"485" "8ac1e7bf096b2c02e80a7eb542c36fe1" 0.984812774976891 0.339861236059034
"486" "61af3f86db84fd3afcf61573b011d4e8" 0.445715147402432 0.95495033597356
"487" "1494db3403b9f858cb20c67cb531c86f" 0.657510461039619 0.135206596769992
"488" "44ef62fa2d139a207965a5bbf09ece07" 0.773310356916747 0.31332340352083
"489" "48a8b3e3649051a87f40c12674bcde75" 0.92813050653312 0.449800028933053
"490" "01ba3fe8dd30fd6152e4ddbb0f8d3a2e" 0.993157525624118 0.141719154325525
"491" "68ffb39b8a3ad98f4b25f7f4236ba187" 4.84625002981234e-06 0.000126789145980007
"492" "b0ef029f1f1e23e902c1434ff9c9d20c" 0.648275201437306 0.289086921936313
"493" "f994b6f1734bf8d5b5d37e567b978ec5" 0.308502059330606 0.991653487104079
"494" "25d515f310d5cbf0f227fe25d2440bd5" 0.307310174841486 0.00183476519163999
"495" "7a88368af73da218110949c53207494e" 0.101772601902363 0.767698948770508
"496" "eabbfac3a63a134c1be090fb45a46ddd" 0.76620981752901 0.168921403633687
"497" "476314768821f3300d01ad5e7b500802" 0.819320365165764 0.251694541234625
"498" "1497309d55bdf149741ea0758d78e5c2" 2.23932128164972e-57 0.720766168660925
"499" "c7a2a27ff57d6962ae4a284bd8bc7dc8" 0.122385318399733 0.598246053499006
"500" "8546535ca4acb08edccdf5062b7a3406" 0.767529875082993 0.000118343904364713
"501" "ccbbe6f52b7661f88145c0e129ece9a8" 0.302332006803877 0.159795906256587
"502" "8a750e3d9122dbc6b34a6227d30cdfdd" 0.39825376032592 0.490098935384146
"503" "527d6d14ef207edc625b575dd153273c" 2.23932128165011e-57 0.420053134147584
"504" "39ed49f8ba1d89e1dea74f9f65a8f700" 0.38958721008488 0.503974442787052
"505" "681773bf480761aabda54ba20fb3887b" 0.0109024996793655 6.34727496513549e-05
"506" "5caefcf4e59d47acf1eefd2a679ac15a" 0.487314423809999 0.00228799186642785
"507" "28b739f8857c9af5ef3b34042943b271" 2.23932128165011e-57 0.612624632390141
"508" "5a94b2d07a059b8d509a68c1a706dd6e" 0.320841027000217 0.105288104064901
"509" "68925611cbb3ef4421e3adf34cf184fe" 0.349357434101009 0.0180323110652151
"510" "4d9f3637e889d1fae9a04aecbc7fb5c4" 0.795670205162889 0.12944444717303
"511" "b173b8e717a45b7cbc30d110d8866a39" 0.481727671302914 0.186891347722109
"512" "e62193005ac6da17dd3a00cfec6f3a6e" 0.731332806787436 0.269122077321531
"513" "070990aa7155d2f696a15932aeba346c" 2.23932128164628e-57 0.238512725482274
"514" "25e55fff16e0fab5bbc75c8bc4d77658" 0.951786882997487 0.495781208225534
"515" "14fdbdd2174172fadf74c8749c89941d" 0.685673807879831 0.205949848083218
"516" "9a94ef6225bb688a0b3324379ad5030b" 2.23932128164972e-57 0.663924585584031
"517" "165a735ef23fa8fa646e310f4884066e" 0.0521387234440731 0.773568117018055
"518" "8456866c8525622d33027d3ffa18f08d" 0.706114514784647 0.0871476572947938
"519" "f324be66a6e6ce4b757ff542ce5e67ae" 0.263268644222222 0.561752648719592
"520" "d501b6fc61e39d02ee3d7df63de494f4" 0.220278822694109 0.0180207195759588
"521" "be01c5b067fc0a874a1db869de0d7c31" 2.23932128164622e-57 0.920577023414322
"522" "67eb18136978ab44334dda9f15576f43" 0.980336721739514 0.27667434890885
"523" "f07f1ff880b2cbdee477ce8b3d557f91" 0.481592494642724 0.871765240324983
"524" "a043ae3b1b1605a9fb2b9f5a179a93df" 0.29414469022479 0.00834200294807418
"525" "bc046aae1e65cc428b25b6f8d2f8f957" 0.252000509251321 0.0132348933634267
"526" "4e893d68fbf03b0af9022a974dcb9265" 0.258884778078868 1.59421356898843e-06
"527" "6870e333679b726bbb8993ea7b1c832f" 0.184093750724936 2.51704257019572e-07
"528" "a4311a64dfc95e2fcb44c24d241eb947" 0.458217018309143 0.387879687802311
"529" "b413f2dd0789118425a2de4dadcbb2fe" 0.0501300266921933 0.704752879902931
"530" "8cb05cadeda12fcd11052e989d18bc93" 2.23932128164271e-57 0.583985022464221
"531" "a763f7fd4be2fca6c2048f3151c2d4e8" 0.60368843358091 0.918475418724463
"532" "802f0fba332a18e84996288156408095" 0.518012039872777 0.315197362924769
"533" "91587f828dca7eb5647124ce6808fdea" 0.309989787947222 0.846762222242249
"534" "0669f23d503b4ff7ff013e65bc4ecb67" 6.80495958951559e-06 3.17233653348393e-07
"535" "8a156bb0695b73b654daa6104c566220" 0.35961759202548 0.956895342012296
"536" "1655a6796c01ea6bc46ce2fbfc4f7c58" 0.356300857424577 0.574674888375422
"537" "60d0e9155d737048106c5419edaa3ea8" 0.735981815757044 0.532497476709462
"538" "c40a31fe97149beb345feca13021e282" 0.810135604077092 0.192004276362709
"539" "49269c2d68280bdad68e4223b2da941f" 0.0888487162472 0.974728783225566
"540" "5b2365fa2989a384cd17fa04ac607d4a" 0.151567715417172 0.846933997916123
"541" "8e88d29a2e4d4b639c21ea9579884e89" 0.275391362747574 0.00212033478376152
"542" "addca60de8d1b0a659f08da871571936" 6.92818617496336e-07 0.0503844567628793
"543" "771f4633d689700e1331dc82eb9a845e" 0.369438106186159 0.538884764731789
"544" "80e92214c8006a1e1347a4587f6b60c8" 0.969716701628964 5.84302004874557e-05
"545" "99bbe20f4ed604e4fbcf50a7a5a75c0b" 0.398114760364549 0.000207180080919638
"546" "b64bfe17d59b006cd28d09b2ff9e0cf8" 0.299495462428657 0.584654732024166
"547" "83f65b9a8a069f05459976c5fe039f42" 0.298897935266378 0.0344450925051042
"548" "da33c635dc49be40fbb01be9f2cdd30d" 2.23932128165368e-57 0.937065484913204
"549" "75c4f2e48fcdf4c82169f2be09b866ad" 0.386406548101022 0.0927157710601485
"550" "0706f0021e3d575dffa2809178f82b54" 0.512810808560529 0.09460918862738
"551" "1520651445788d36247c0f8d6ce10c90" 2.23932128165176e-57 0.12598709336283
"552" "a7b1fbd9d053d020246b5f43af6d91a6" 0.19680655071577 0.000303010987032389
"553" "c908f34bfef975803af3345d7ac76abf" 2.23932128164634e-57 0.204555899912718
"554" "c4c06b90dee24ef69bd720009fe0fb74" 0.278249371408448 0.682577834408526
"555" "8fe486abab3868924e100da73925b100" 0.363083548734348 0.702820819430161
"556" "330fa68fcf744d96a60c5c59ea8cd3fe" 0.559261024949681 0.73289120509154
"557" "30e543aad89c5344724f72c5be7349c7" 0.369294170883207 0.000257042084247068
"558" "f8a1ead5a072a2d9a2dd4470de2eef63" 0.483818030201863 0.282322649341133
"559" "8ef62820c42f22ad28e43ca34f2fa30a" 6.92818617496339e-07 0.603262204240601
"560" "c76c87cb0b7717bed667831514e8872c" 0.230347368344059 0.000155341561913879
"561" "2da5bd652571fc0bcffdaedef323370b" 2.23932128165017e-57 0.00020448712699937
"562" "235f3cbdaf2230250b96e1f8ffe29a88" 0.256536868546593 2.57890817233805e-05
"563" "2d15004331e6a5e84257e92dfed53250" 0.165776683212891 0.520852281308979
"564" "e7a6960be5fcfd18b28790e53cd863da" 2.23932128164991e-57 0.192462191164892
"565" "19f33a224a83d73658f42dcc2a043d0f" 6.28923671530758e-09 0.434200930588868
"566" "935396b58b01ebf610ea1ac502e3f358" 2.23932128164991e-57 0.196670778837518
"567" "3e6564191e2ade5c478e029f1ab939e3" 1.5737318021895e-14 0.968995753427638
"568" "1025fc91c5aa03f69237be3bb24bab28" 0.240459957395674 0.580114455723352
"569" "281a30ea07e639c0bc51ef3c8d64cbe5" 0.585199208047443 0.0434575371044651
"570" "4568d824faf606e34fc83a8e307e46b1" 0.0371502754854945 0.704699661366769
"571" "03ed791c31f337850838f5ec648a73f3" 2.23932128164991e-57 0.617113425035131
"572" "6af669aa9db68434b7d61020e6c31796" 0.00502398211192025 0.901989822358974
"573" "3c5d1e4614f18ec37c0b5c53b44ac34a" 0.591483850064064 0.00031641201564741
"574" "b82f9a38fa9dc6e71fc4c475f1fbd663" 0.470163110008006 0.42394061233929
"575" "414e02cf5418a992810e315e81d5bf2e" 0.216971858210602 0.288469015681392
"576" "9e6d0c0abdfca1d9caa619654b2fcf46" 2.23932128165017e-57 0.106557175399649
"577" "f4da68c3c41d04960148fed81edbc3f9" 0.344428172715272 2.1450816514686e-05
"578" "de93a9349753c1922417d6de15024fde" 2.23932128165011e-57 0.195384433460275
"579" "f1d26cd4953b2614ce41222c11736525" 0.305119143891266 0.00581140526071342
"580" "b36e54de8e61038385a80e7a24a50142" 0.599458295106109 0.314835614044951
"581" "f6afb7f74186d1d0359d86b8237a1d5e" 0.0149028579215397 0.330542349999508
"582" "2a13b4250e06e6fc3980788942bf86dc" 0.359705787815657 2.32903578270427e-07
"583" "8513831fd1156a104e1fa34a70c0ad2f" 2.23932128164991e-57 0.625200744342582
"584" "b4cff6c8d0358e7e8ff3df57a99a4b38" 0.319528371140187 0.491897515189477
"585" "97dd64537b144485b444e728dcd81532" 2.23932128164998e-57 0.419648261166445
"586" "20512cec97dbc92a36129524c992b1ff" 0.511258835587769 0.0055352572256899
"587" "7b40e7a81cf5debe3c6c823cbd30b7cf" 1.57373180218937e-14 0.72074028106224
"588" "d991004e37ac5e6e4eb9709321ca44ca" 0.338097874467138 0.761966125724664
"589" "5c55f557c66af160fd0f1502df79c2ff" 0.231786743344923 0.52854148407038
"590" "23d8824d65d9181381264504dee21390" 0.10754842236996 0.998034807867247
"591" "233a53ee1f414405b62fe384add9d18c" 0.0368601331632513 0.600465562498814
"592" "948675be1372dae24a6187cd012a5ed9" 0.0253358028251837 0.498614492720264
"593" "bee6cd2cf58add0c25e11026fa34a3e6" 0.384697243965762 0.213526470602083
"594" "61f1dfd764ba55f5a494b3f5337141a8" 0.504900839720462 1.03234594388146e-06
"595" "09107958d0d31dc461cabd6049c9e48f" 2.23932128164991e-57 0.837403857914466
"596" "d609359871e577078e0d27cc948ed61e" 2.23932128164991e-57 0.828428546491753
"597" "a37f15e3203e16f79bf11f6781d7a972" 0.596779622553316 6.34103145808999e-06
"598" "799808efcd68105860040375d8c52a53" 2.23932128164271e-57 0.752981569279283
"599" "1c34e181249be821fddfed705ec7170e" 2.23932128164991e-57 0.901619283649023
"600" "31560656fb7cd7c75afba4de6ed03f28" 2.23932128164991e-57 0.836713363436452
"601" "db9dc452cc7b0768e801905f76995f62" 2.23932128164622e-57 0.911794089303487
"602" "bb535db5a56df06eb50a972e6824b907" 0.189679018196278 9.90693863534894e-10
"603" "5eda06886f45a6bd90176fb8e5540013" 2.23932128164972e-57 0.893954797384238
"604" "9a2bd24a82ffdccec3d2f9b18c439d6f" 0.0122046349678546 0.919764938958544
"605" "7c6e94351fbf98c64b59ad2f639fa385" 2.23932128164991e-57 0.907915040499018
