asv LFC_Intercept LFC_FractionViable_Cell
6e611b641703c749a036e1cbb49f9aba 1.0417086776621525 -1.2066416590314515
c9aea435821b51653cfd1fdf3162bbab -1.5747804247013366 2.3589574556451796
37cb024a4dbdbe048510d48e9802db7a 0.3173143922577941 -1.6401867943842936
2aaaf82eff5cd72a2d3cc69e5d4944a9 -1.5747804247013362 1.9481295101599785
5d2cfd959cc2b6cde03ddc4c01b6fa83 -0.7083464490014052 -0.5328827248290839
028125e998421a4673fbc1f005a87536 0.17209213704891102 -0.8645869340344456
b33f2bbc19fce2492b911821a32ed2fd -0.78026696711435 -0.4826956471658146
bd91811682d2abf2e80e9fc5ef193bbd -0.8521874852272949 0.6787246356795271
471719b90033c72696482188034bfc84 1.5927184061011386 -2.410511205999091
55019faa7f4fb1269b075eb5fea02403 0.16435593608655474 -1.500319781543984
7054df326361e3d88250d3a55babfdfc -0.044157222322740664 -0.7865432818027264
1ce37b287e64d222fbf770fd59e09e0d -0.13663726499492856 -0.061371476471180575
0a0e27de670d66b5cb49ad0400e168cf -0.6463874080252596 -0.6320400229418128
461d8e0b0cd851f7aecfaae8c7e834df 0.7319205998003748 -0.5890653797482903
d4423b0dfb00e482554449041884d1e8 -0.12050263471053557 -0.265692005210016
8a305cebcbf04c4869e91d5c973c09c0 -0.49209708962975274 1.1903603583552473
58cd02a54e86b905a97a61d9bfc17ba3 0.4335530792686768 -1.6484234985539703
541600a96a149569fb396fd7578b4503 -0.19242315282348144 -0.8528539598424436
a6d66ad839cc50d93a3fcf73b0c91c48 0.16506920333215636 -3.3835259600028484
1b315eee2956c287ab6e15e60c1825a6 -1.2282068344213635 1.2355982599833344
ff0574dee7cde5d3a1182a20fa392ab8 -0.4019434541440514 0.1273028425591689
ce83393622fc68041124fd32057474d2 0.23484378552225382 -0.8589357085211848
c76225da18f5df190cc5d95c71966fbf 0.9178892758177755 -2.0577240387582645
b1208c70b48a6745d9d1830be262ef30 -0.0474685290102459 -1.0388973784986406
468e77da9dd92de79786771411adbc3b -0.13663726499492856 -1.3315878954033575
0182185bedc45e398a24482b20bef706 -0.6525605611728521 0.40648520881837724
5627b14befcf129a842f1866cf460025 -0.024653131190664146 -0.6923682778173091
e7afeda4af65aa6554f701483cae6b40 0.9477528455011965 -2.739390857933315
759d4eb689fe363c1a0bcccf56b07358 1.084063215651665 -1.5450977556338412
0a7b0da3d81d3cb554cb293583bd857b -0.7329564672047181 -0.3899018988729144
1c09c57ee534d22a1804d1fb065318ec -0.505613894947323 0.43175131760550833
36900f97dc3d328cf52644e92d576588 0.2979914736823821 -0.9390187813819044
2c321be84c207512d1873af19a6c2d50 -0.2046206938658388 0.3006487498787971
5b7abc8bf8bb2cab8f857e8c99af6754 0.9347241866720966 -1.0629173982591003
76255dbd18975e3134388f6a93ed18d1 0.7470449285767402 -3.607149791401821
41fbc4c07a642bdcf6b6148bbc5179a0 -0.2067127562834692 -1.0398786690371518
cce0c3eb6eee4b3f2f0b6c5f6fc2504a -1.574780424701336 1.587836165564017
93be64a33c9d6d9e00f345b08c037f98 -0.6069801719743636 0.32080244218802423
fec36a18658ac67a83836732f6ec7311 1.8910246099270283 -3.0495931865433814
626f395473c86aac3715328352406036 0.6797116951308446 -0.33546436865436524
498c8fa0936f905893eaddbbc56fdeea 0.5016523615176296 -2.112535871246398
e9a302e5b72838416f26e120d2245bd1 -0.634480395777946 -0.24084881861036234
f66b5bad0d5903be886d0ea3211c08ad -0.015199268441460356 -2.614369692395944
6bfbe137c96adeeb70ed908bc8faf055 -1.5747804247013362 0.44578813401245654
d6b4b7cee2f004ec25e3f30e4a3d27d6 0.1247046785423962 -0.5243076487340852
19a4c357e7d28f042450baf8edbad799 -1.5747804247013362 1.1122837630966833
c1ba6063c3a43fe67bc900ae31fad1aa -0.6403630201304945 -0.2646867784167455
c0b91a4bccaf63ec6d65083ee4b49013 -0.6069801719743637 -0.3493245206880864
c2ec0f3ea9c6e1a302fafd539663a38c 0.6566828729038936 -3.0848908858582997
00c211af096b51c6277e1265f256e1ff 0.6308738116347063 -2.3542627209920512
573fb9b8385a6a11429280cd3b1dd47f 1.1590893637642479 -2.778687123151745
057d74883ee27a20b3006b353a076201 0.7007969822392814 -3.145013536728396
ac8ab132dbb9cec68f1e13da419b1d29 -1.1724209465928117 -1.7241482275910602
3dff9b3aafce1c2b5e3e145197298f2a 0.7302427411533778 -1.474882707066144
e8294d65d59ecd4bd36b2de467c5e4bc 1.0209252026013496 -1.075080593085868
3fd7fe10397330e4ebe6200e5a9c86fb -0.9150160922975217 0.6191196384776596
c1b961d9fa8c473aabb295b3ce9687d1 -1.5747804247013364 0.32791707547750826
15d3b5140ba038e00ce574b76e9202c8 -0.551194284145812 -0.4574021839871738
ff81c794293ef12765091350530afad2 -0.49540839631725975 -0.8245469076054616
f7ce4bd2a74d99ea68350bb0a4365a05 1.4419222198478279 -4.008759668914223
3adf03558d57c91c3412e60aed93b3af 0.9890284198332382 -2.75439923185314
49a547da29a79786d02f576a34be6eea -0.9535537622543365 0.3262926375653903
f864774b0e635e1b1a81ff348329bcce 0.8575031166465004 -2.1614638022479977
a6facc90b4326eef8109db25acb11d38 0.5971222862255048 -3.815579042896197
f13a7640696f6cda15c6e1c42b844e7e -1.5747804247013357 2.0902074794097762
9877c0a0fe91ae9c3d1a4f4809705731 -1.5747804247013366 0.30743715252254544
798b7be1f58da73fa7a566c49a895109 0.5547677482359932 -0.9123818519781867
164db9378ec0409cdb517e09d79d6fcb -0.25525175989370785 -0.42329527058477434
69f0863c21ffb4985a0586fdbfbd564c 0.5024541384476069 -3.720910895118299
bf71bde7fd8694a197d2281c0e23142e 0.2965924773063515 -0.7523635556250541
85d40c29af3cbb6868471dc1fa08996a 0.0910027492963641 -0.24276133398514843
c01e08691e2034d78a00c35041f8963e 1.9371095589060139 -3.4109200606112045
292220667ea1495a12116f6ccaea8e71 0.9325292647590842 -1.2069560869061862
50ff86811354119cb3b4b34b0ace7bc7 0.6002232311116233 -3.2770699475618734
59dcada1248650654d99cbe8589b37b4 -0.12050263471053513 -0.3485666736983517
844d7535c6a5258e9c828e7bb85ee1b5 -0.33406926713635987 -1.0715559171747122
2f6e6565078cfb5e3237c68a3451bbdd -0.1894645384117304 -1.2290683501268558
27c83333fe08eb457e8e9f410e6d0155 -1.5747804247013366 0.8619635924336451
295fbf0f495366178bf44a492dee5160 1.1367272391872496 -2.902377967278036
cf32dd68ba9969bc3df10c13ac3d99eb 1.4146223968565805 -4.024174665982588
82d583c5ad49479fc89a0f707bf8e7a7 -1.0254742803672823 1.3203867970988816
c7cfb2dfa9a70a42058f3f236bcdfa88 -0.6344803957779468 -1.975071873348061
78f9e06be84cc77b6f64546a1b29c133 -1.574780424701336 0.8401730011920225
b2af3ab5d31f6e0388d7e26fcb0b54d0 -1.5747804247013357 1.5153209027613608
0f19570d0623d6f18eba81464c4fa69e -0.6344803957779463 0.15148288259432752
31bbe8b7164111cc6b4a75295d107032 -0.15904030466735075 -0.7819440036043652
782f2367ac806831ed2d5565ad0db413 1.1855497138880424 -2.6754175912143747
7bfc7f72b68f242bddc2aede86c8a494 -1.5747804247013357 1.51677498774787
2db780488000da98ad86c7f855837152 0.2971530156577742 -1.149606118238582
dbbefc7866d806517739bcc1e40f52a1 1.1345995667702722 -3.2707271130699564
47985610b37ceceee12370001333a747 -0.44163055141302276 -0.1490505546532752
2955a629308cfc6e21cd3687b61d1398 -0.7244810792857975 0.18084319972919505
aed68a8abadd80bac8816b353bcd4538 0.7918525196328106 -3.2675948629626412
54f0bc7fb3111e40985bc16b82467de7 -0.852187485227296 0.41097671619198906
739604365eccc9933fbff2615ac8e449 -0.5162537985520226 -1.7397660870441864
2bd659d3bbfb4df92f73094fab241d76 0.05720905470430071 -1.2532405278455019
3776e43b1d4482c12dd5886221045250 0.32052203184774863 -1.583507333440058
b856dba095745a3c73ff430d38e2c11b 1.3028251589866895 -3.8775067506837413
fa856441386d7293fc1475e5b5be5acf 0.46734117958033305 -2.4011485435443216
662c7e1fdfd6a9e0ed19242acce1ed29 0.365974902553293 -1.3760906400646655
0c5b5f7f07db5fc3b3745ebb1d10ccf7 -1.5747804247013366 0.3812895644113863
1a4e10b278fa24a4b529acbc2afebd9c -0.6463874080252597 -2.111552330046623
c1e2dc80dabaf4967f28b190fd8b6e9a 0.7191568071003025 -3.3105147205851653
4d34b6cb86157389afb6c4e9f91bb193 -0.39073081260271314 -0.8985754327775194
0728a1adde8a3971f0437772889c8d57 0.35388894374889523 -0.9998552800400062
16833f09e822bd7ff9937d4511136522 -1.5747804247013366 0.7715665676850336
79be006f9427ace0abc35fc4ede7f936 0.2965924773063511 -1.6832398184593174
d139f42d56faa380b591a975cd9055a6 -0.42600046216768894 -0.8859715202739439
cdb6ee94cda0b44c23e30352de05f848 -0.7802669671143501 0.2262070966989267
4aff2d20455b96c0d1b80745bed367b6 -0.8816332441413914 -0.19879849729261845
68ea1f522b13b4575419a979a862d669 -0.9535537622543364 0.16740618161298415
0244d699282259fe926fb0ffcd109ef3 0.13775111683503805 -0.8175843253795783
00866157edf6c548a844bb3088bfacf9 -1.574780424701337 0.8002714352894436
ba4626183c0625c2fc18fcf99e357c91 1.6211381466421444 -3.1390572022701653
ddb1bea558f4d23038d3f5acd9869afa -1.4014936295613503 0.42967918532418325
1e524905d3251c4f427362daba73edf7 0.4962194013607939 -2.036350164343308
4fafe95b65dd85599d9350661e81bec8 -0.6525605611728524 -0.379900780156168
25ebbbd07dc2a884d741eafcb9743584 0.6500158111333532 -1.548109552409719
a7fc9fc850b33856fa234b6fb45e84ac 0.371025579382672 -1.018153076347153
c54b2cb79cca393d0ecbb203a9ec0040 -0.6859434093289832 -0.3479020205689518
c6a86bcc85006ef174842b0ea08dbb5e -0.02977626128819444 -1.3486224881579614
c42ca97f6d975ff5918114989ad4b692 1.036090463699137 -2.3758149345491857
4393df8c492f76b8f76211c921bc47fd -0.7083464490014048 0.20153174233042637
577c09e44d285f693c86c581446f349c -1.5747804247013366 0.2177444761123426
2dfc0239ac647e6b48ea7d465ec00dab 0.6810414855002453 -1.716815374896627
f8510b1cb497110b59b2594de356664f -1.1268405573943232 -0.9954884146079707
1208e1c9740a3a25fad8a607bb084022 -0.6789006900873095 0.6908041701013152
6ed45cd6153aab2501a71ca4ee440d63 -0.13270017575289272 -0.022629885031235863
7fefaef89a42882fc8b9b90933b4bd6c -0.46411761057875767 0.3833571104314957
5007db88471ff8918a88d00c914b3f94 0.12581826612974112 -1.2691896613505091
7b1c20c1c971b5fbb1036d0e82770f9d 0.2433191734411746 -1.4968870610727312
04f976e35360ae076e999ed08781f1b9 -0.5470619586580086 -0.430920706683674
500dc5d82f9fa569396e2e65db85d201 1.4581107236374402 -3.023437447192067
c62c7dc6196e8273d400cbfe4585fd1b -0.07942687188771647 -0.7199737368079476
2b2dfe0d1d7ebcacb09ef599e802b2c6 1.0854303222387607 -2.2420965467805947
0acf6d5f82852d3ebe96fa4ce5d8e24c -0.7162836235800505 0.10055965900555575
7af64b911999bcf570f167fce4226167 -0.6403630201304944 -0.42105636861206475
2f5347e1efe26013dcfe76797e86dd58 -1.5747804247013362 0.5230599059464986
5276b7aa9712dda96d202e66264a566e -1.0549200392813778 -0.060375874353009396
8ac1e7bf096b2c02e80a7eb542c36fe1 0.014246490472636042 -0.9552307987443521
61af3f86db84fd3afcf61573b011d4e8 -0.6018253501736798 -0.05798958667887133
1494db3403b9f858cb20c67cb531c86f 0.42379332190265706 -1.8111999974417046
44ef62fa2d139a207965a5bbf09ece07 0.2904859538872342 -1.1750184157328842
48a8b3e3649051a87f40c12674bcde75 -0.07504628421466575 -0.7916253127705528
01ba3fe8dd30fd6152e4ddbb0f8d3a2e -0.008930859053431384 -1.7724484945011776
68ffb39b8a3ad98f4b25f7f4236ba187 1.5119280973582656 -3.0351106146497617
b0ef029f1f1e23e902c1434ff9c9d20c -0.27377875293213805 -0.9961551383489456
f994b6f1734bf8d5b5d37e567b978ec5 -0.5511942841458113 -0.008910114743322373
25d515f310d5cbf0f227fe25d2440bd5 0.8704082720871198 -3.073830265711046
7a88368af73da218110949c53207494e -0.9335430853359519 -0.23463483797813978
eabbfac3a63a134c1be090fb45a46ddd -0.192423152823481 -1.2763726213712867
476314768821f3300d01ad5e7b500802 0.19353700466359114 -1.3381536131363536
1497309d55bdf149741ea0758d78e5c2 -1.574780424701337 0.21211030071900394
c7a2a27ff57d6962ae4a284bd8bc7dc8 -0.8664770886872829 0.5038632090288866
8546535ca4acb08edccdf5062b7a3406 0.2570003983634861 -3.475457155034178
ccbbe6f52b7661f88145c0e129ece9a8 0.6964138625488725 -1.3076664457031117
8a750e3d9122dbc6b34a6227d30cdfdd -0.7083464490014052 -0.7686137240974132
527d6d14ef207edc625b575dd153273c -1.5747804247013362 0.7298693996858763
39ed49f8ba1d89e1dea74f9f65a8f700 -0.6789006900873092 -0.6806197625013958
681773bf480761aabda54ba20fb3887b 1.0480381296582242 -3.103072654336276
5caefcf4e59d47acf1eefd2a679ac15a 0.5635526348066899 -3.1549105482915527
28b739f8857c9af5ef3b34042943b271 -1.5747804247013362 0.37358546490499034
5a94b2d07a059b8d509a68c1a706dd6e 0.6994564964539358 -1.514447148937969
68925611cbb3ef4421e3adf34cf184fe 0.8074181010723418 -2.5308070104296867
4d9f3637e889d1fae9a04aecbc7fb5c4 0.2568359787587431 -2.0017510209545613
b173b8e717a45b7cbc30d110d8866a39 -0.6018253501736804 -1.4840393104698224
e62193005ac6da17dd3a00cfec6f3a6e -0.21744401746272657 -1.122480353453938
070990aa7155d2f696a15932aeba346c -1.5747804247013364 0.7455559420353941
25e55fff16e0fab5bbc75c8bc4d77658 0.05091708677756834 -0.6407407424415423
14fdbdd2174172fadf74c8749c89941d 0.37556740537153455 -1.5243894872827122
9a94ef6225bb688a0b3324379ad5030b -1.574780424701337 0.3313412836335312
165a735ef23fa8fa646e310f4884066e -0.9991341514528256 -0.2708937247923937
8456866c8525622d33027d3ffa18f08d 0.399636612980389 -2.300859038680146
f324be66a6e6ce4b757ff542ce5e67ae -0.7802669671143505 -0.5882006642426332
d501b6fc61e39d02ee3d7df63de494f4 0.8077814732293382 -1.9647679540445664
be01c5b067fc0a874a1db869de0d7c31 -1.5747804247013366 0.07156697440378412
67eb18136978ab44334dda9f15576f43 -0.019136357683494643 -1.0521280393237629
f07f1ff880b2cbdee477ce8b3d557f91 -0.5729471283932188 0.1388187670025629
a043ae3b1b1605a9fb2b9f5a179a93df 0.8574435857496838 -2.91975163926191
bc046aae1e65cc428b25b6f8d2f8f957 0.7433135160225715 -2.307000886136362
4e893d68fbf03b0af9022a974dcb9265 0.9406627081741226 -4.1591194648448155
6870e333679b726bbb8993ea7b1c832f 1.0566384863375569 -4.2750952430082485
a4311a64dfc95e2fcb44c24d241eb947 -0.5918240165202557 -0.887397570761501
b413f2dd0789118425a2de4dadcbb2fe -0.999134151452825 -0.3392958164960993
8cb05cadeda12fcd11052e989d18bc93 -1.5747804247013362 0.47961114010909434
a763f7fd4be2fca6c2048f3151c2d4e8 -0.5199034984073094 -0.1073576262816367
802f0fba332a18e84996288156408095 -0.5429968284400644 -1.0757928490400315
91587f828dca7eb5647124ce6808fdea -0.7417292971575361 -0.17973997382714435
0669f23d503b4ff7ff013e65bc4ecb67 1.5304550903966971 -3.3657671573411267
8a156bb0695b73b654daa6104c566220 -0.7417292971575354 0.05510942190798129
1655a6796c01ea6bc46ce2fbfc4f7c58 -0.6720509465402807 -0.5365249246431549
60d0e9155d737048106c5419edaa3ea8 -0.23096082278029595 -0.561726740067173
c40a31fe97149beb345feca13021e282 -0.17517493495174352 -1.3096770054951845
49269c2d68280bdad68e4223b2da941f -0.9991341514528248 -0.027067035881070733
5b2365fa2989a384cd17fa04ac607d4a -0.8386706799097264 0.1711394204602683
8e88d29a2e4d4b639c21ea9579884e89 0.8743899623532432 -2.9838112301280226
addca60de8d1b0a659f08da871571936 -1.3001273525343091 0.7945798095531482
771f4633d689700e1331dc82eb9a845e -0.6931902935472959 -0.6936676848026013
80e92214c8006a1e1347a4587f6b60c8 0.02940264592674402 -3.247859402597436
99bbe20f4ed604e4fbcf50a7a5a75c0b 0.6700737336344154 -3.4490855748378637
b64bfe17d59b006cd28d09b2ff9e0cf8 -0.7162836235800506 -0.5614098616092296
83f65b9a8a069f05459976c5fe039f42 -0.7508212082002549 -1.913117804022481
da33c635dc49be40fbb01be9f2cdd30d -1.5747804247013362 0.0532576679727792
75c4f2e48fcdf4c82169f2be09b866ad 0.6221009816818897 -1.8335142737097767
0706f0021e3d575dffa2809178f82b54 0.4845893974520723 -1.5318626879175326
1520651445788d36247c0f8d6ce10c90 -1.5747804247013366 0.9085908917759906
a7b1fbd9d053d020246b5f43af6d91a6 1.0116130363236464 -3.586294628020699
c908f34bfef975803af3345d7ac76abf -1.5747804247013362 0.7953725138852099
c4c06b90dee24ef69bd720009fe0fb74 -0.7329564672047181 0.3038916674109202
8fe486abab3868924e100da73925b100 -0.7006535343347166 -0.43145120435480777
330fa68fcf744d96a60c5c59ea8cd3fe -0.34661670326732374 -0.30384420419419933
30e543aad89c5344724f72c5be7349c7 0.5938542658336652 -3.2131645677935596
f8a1ead5a072a2d9a2dd4470de2eef63 -0.4470655480721246 -1.0035358704814978
8ef62820c42f22ad28e43ca34f2fa30a -1.3001273525343093 0.32363697786735
c76c87cb0b7717bed667831514e8872c 0.8152927678371844 -3.2286791863608464
2da5bd652571fc0bcffdaedef323370b -1.574780424701336 1.02387022567954
235f3cbdaf2230250b96e1f8ffe29a88 0.7073936710325808 -3.2902396616336835
2d15004331e6a5e84257e92dfed53250 -0.8258473563128388 -0.6204528211965907
e7a6960be5fcfd18b28790e53cd863da -1.5747804247013366 0.8768634290248714
19f33a224a83d73658f42dcc2a043d0f -1.4014936295613498 0.5319442850857108
935396b58b01ebf610ea1ac502e3f358 -1.5747804247013366 0.7593545163327842
3e6564191e2ade5c478e029f1ab939e3 -1.4014936295613496 -0.029361811815102445
1025fc91c5aa03f69237be3bb24bab28 -0.8020198113617579 -0.5580528735152133
281a30ea07e639c0bc51ef3c8d64cbe5 0.31523969155411913 -1.8472822606249308
4568d824faf606e34fc83a8e307e46b1 -1.0254742803672818 -0.3502754237288701
03ed791c31f337850838f5ec648a73f3 -1.5747804247013366 0.4164405502253996
6af669aa9db68434b7d61020e6c31796 -1.1268405573943223 -0.08896851597732058
3c5d1e4614f18ec37c0b5c53b44ac34a 0.35489094909827856 -2.974201251058173
b82f9a38fa9dc6e71fc4c475f1fbd663 -0.5822074463133063 -0.8530017640130901
414e02cf5418a992810e315e81d5bf2e -0.8664770886872836 -1.0696160144414293
9e6d0c0abdfca1d9caa619654b2fcf46 -1.574780424701336 1.119349965255768
f4da68c3c41d04960148fed81edbc3f9 0.6597212194164626 -3.4622896677511874
de93a9349753c1922417d6de15024fde -1.5747804247013362 0.7523938226708768
f1d26cd4953b2614ce41222c11736525 0.6842163215065127 -2.704880794799233
b36e54de8e61038385a80e7a24a50142 -0.34296700341203556 -0.9611608363989409
f6afb7f74186d1d0359d86b8237a1d5e -0.8258473563128385 -0.6973351609786576
2a13b4250e06e6fc3980788942bf86dc 0.6552165930407932 -3.873673349711485
8513831fd1156a104e1fa34a70c0ad2f -1.5747804247013366 0.40252189186556064
b4cff6c8d0358e7e8ff3df57a99a4b38 -0.7006535343347169 -0.6737846896522034
97dd64537b144485b444e728dcd81532 -1.5747804247013364 0.4740945771860665
20512cec97dbc92a36129524c992b1ff 0.4129332897286597 -2.491301331721215
7b40e7a81cf5debe3c6c823cbd30b7cf -1.4014936295613503 0.19615815329317066
d991004e37ac5e6e4eb9709321ca44ca -0.760256290195966 -0.29992470449700903
5c55f557c66af160fd0f1502df79c2ff -0.7700614684842867 -0.6025236126240165
23d8824d65d9181381264504dee21390 -0.8816332441413914 0.0017252657799118332
233a53ee1f414405b62fe384add9d18c -0.9753066065017448 -0.4527844148041109
948675be1372dae24a6187cd012a5ed9 -0.9991341514528248 -0.5280889073021748
bee6cd2cf58add0c25e11026fa34a3e6 -0.4888290692379158 -1.0472611522810942
61f1dfd764ba55f5a494b3f5337141a8 0.48266401281913307 -3.701120769489825
09107958d0d31dc461cabd6049c9e48f -1.5747804247013366 0.15326240611941522
d609359871e577078e0d27cc948ed61e -1.5747804247013366 0.15007931505823535
a37f15e3203e16f79bf11f6781d7a972 0.40705066537611057 -3.6255074220468027
799808efcd68105860040375d8c52a53 -1.5747804247013362 0.2438985223489809
1c34e181249be821fddfed705ec7170e -1.5747804247013366 0.08589777104221485
31560656fb7cd7c75afba4de6ed03f28 -1.5747804247013366 0.14725839382192718
db9dc452cc7b0768e801905f76995f62 -1.5747804247013366 0.0768142751040568
bb535db5a56df06eb50a972e6824b907 0.8226875998131233 -4.041144356483816
5eda06886f45a6bd90176fb8e5540013 -1.574780424701337 -0.08904159587284766
9a2bd24a82ffdccec3d2f9b18c439d6f -1.0883028874375082 -0.07126427434490168
7c6e94351fbf98c64b59ad2f639fa385 -1.5747804247013366 0.07780355989112198
